doc_id,token,pos
542,준비,NNG
542,되다,VV
542,살펴보다,VV
542,우리나라,NNG
542,법,NNG
542,제도,NNG
542,미비,NNG
542,점,NNG
542,개선하다,VV
542,위하다,VV
542,방향,NNG
542,모색하다,VV
542,위하다,VV
542,유럽연합,NNP
542,법제도,NNP
542,비교,NNG
542,법,NNG
542,검토,NNG
542,수행하다,VV
542,최근,NNG
542,제정,NNG
542,유럽연합,NNP
542,인공지능,NNP
542,법,NNG
542,유럽,NNP
542,평의회,NNG
542,인공,NNG
542,지능,NNG
542,인권,NNG
542,민주주의,NNG
542,법치주의,NNG
542,관하다,VV
542,기본,NNG
542,협약,NNG
542,인공지능,NNP
542,젠더,NNG
542,노동,NNG
542,평등,NNG
542,해소,NNG
542,밀접,NNG
542,관련,NNG
542,있다,VV
542,내용,NNG
542,집중,NNG
542,분석하다,VV
542,뒤,NNG
542,법,NNG
542,제도,NNG
542,대응,NNG
542,위하다,VV
542,시사점,NNG
542,도출하다,VV
542,마무리하다,VV
543,인공,NNG
543,지능,NNG
543,보급,NNG
543,확산,NNG
543,따르다,VV
543,인공,NNG
543,지능,NNG
543,윤리,NNG
543,논쟁,NNG
543,현대,NNP
543,미디어,NNG
543,윤리,NNG
543,논쟁,NNG
543,중요,NNG
543,주제,NNG
543,떠오르다,VV
543,관하다,VV
543,논의,NNG
543,경향,NNG
543,속,NNG
543,인공,NNG
543,지능,NNG
543,윤리,NNG
543,미시,NNG
543,윤리학,NNG
543,접근,NNG
543,치우치다,VV
543,편향,NNG
543,문제의식,NNG
543,글,NNG
543,인공,NNG
543,지능,NNG
543,윤리,NNG
543,대하다,VV
543,접근하다,VV
543,미시,NNG
543,윤리학,NNG
543,접근,NNG
543,경향,NNG
543,대하다,VV
543,탐색하다,VV
543,경향,NNG
543,가지다,VV
543,한계,NNG
543,맹점,NNG
543,거시,NNG
543,윤리학,NNG
543,관점,NNG
543,비판,NNG
543,고찰하다,VV
543,고찰,NNG
543,토대,NNG
543,글,NNG
543,인공,NNG
543,지능,NNG
543,윤리,NNG
543,대하다,VV
543,미시,NNG
543,윤리학,NNG
543,접근,NNG
543,경향,NNG
543,따르다,VV
543,윤리,NNG
543,해법,NNG
543,일환,NNG
543,추구,NNG
543,인공,NNG
543,지능,NNG
543,리터,NNG
543,러시,NNG
543,대하다,VV
543,개인,NNG
543,접근,NNG
543,방식,NNG
543,한계,NNG
543,맹점,NNG
543,지적하다,VV
543,인공,NNG
543,지능,NNG
543,윤리,NNG
543,대하다,VV
543,거시,NNG
543,윤리학,NNG
543,고민,NNG
543,방향,NNG
543,제시하다,VV
543,결론,NNG
543,미시,NNG
543,윤리학,NNG
543,접근,NNG
543,거시,NNG
543,윤리학,NNG
543,접근,NNG
543,상호,NNG
543,보완,NNG
543,가능,NNG
543,주목하다,VV
543,필요,NNG
543,강조하다,VV
544,인공,NNG
544,지능,NNG
544,인간,NNG
544,지,NNG
544,능력,NNG
544,구현하다,VV
544,인간,NNG
544,지능,NNG
544,수행하다,VV
544,수행하다,VV
544,방점,NNG
544,있다,VA
544,단계,NNG
544,자연인,NNG
544,법관,NNG
544,동일,NNG
544,인공,NNG
544,지능,NNG
544,법관,NNG
544,상정하다,VV
544,인공,NNG
544,지능,NNG
544,제시하다,VV
544,출력,NNG
544,값,NNG
544,자연인,NNG
544,법관,NNG
544,판단,NNG
544,대체하다,VV
544,단계,NNG
544,인공,NNG
544,지능,NNG
544,법관,NNG
544,하다,VV
544,있다,VA
544,인공,NNG
544,지능,NNG
544,법관,NNG
544,업무,NNG
544,효율,NNG
544,제고,NNG
544,재판,NNG
544,일관,NNG
544,공정,NNG
544,대하다,VV
544,기대,NNG
544,논의,NNG
544,헌법,NNG
544,쟁점,NNG
544,안다,VV
544,데이터,NNG
544,알고리즘,NNG
544,편향,NNG
544,말미암다,VV
544,공정,NNG
544,재판,NNG
544,권리,NNG
544,평등,NNG
544,침해,NNG
544,우려,NNG
544,없다,VA
544,인공,NNG
544,지능,NNG
544,알고리즘,NNG
544,결과,NNG
544,산출하다,VV
544,과정,NNG
544,근거,NNG
544,투명,NNG
544,경우,NNG
544,공정,NNG
544,재판,NNG
544,권리,NNG
544,침해,NNG
544,문제,NNG
544,공정,NNG
544,대하다,VV
544,근본,NNG
544,관점,NNG
544,차이,NNG
544,존재하다,VV
544,점,NNG
544,인공,NNG
544,지능,NNG
544,투명,NNG
544,성능,NNG
544,정확,NNG
544,비례하다,VV
544,있다,VA
544,점,NNG
544,문제,NNG
544,어려움,NNG
544,있다,VV
544,현재,NNG
544,약하다,VA
544,인공,NNG
544,지능,NNG
544,사법,NNG
544,작용,NNG
544,본질,NNG
544,비추다,VV
544,법관,NNG
544,되다,VV
544,없다,VA
544,판단,NNG
544,인과,NNG
544,관계,NNG
544,상관관계,NNG
544,판단하다,VV
544,개별,NNG
544,당하다,VV
544,사안,NNG
544,구체,NNG
544,있다,VV
544,결론,NNG
544,도출하다,VV
544,사법,NNG
544,덕목,NNG
544,결여하다,VV
544,인공,NNG
544,지능,NNG
544,판단,NNG
544,결과,NNG
544,대하다,VV
544,구성원,NNG
544,승복,NNG
544,가능,NNG
544,기대하다,VV
544,힘들다,VA
544,인공,NNG
544,지능,NNG
544,재판,NNG
544,활용하다,VV
544,하다,VV
544,때,NNG
544,양질,NNG
544,데이터,NNG
544,확보,NNG
544,훈련,NNG
544,데이터,NNG
544,기본,NNG
544,작동,NNG
544,원리,NNG
544,설명,NNG
544,가능,NNG
544,전제,NNG
544,재판,NNG
544,인공,NNG
544,지능,NNG
544,보조,NNG
544,활용하다,VV
544,가능,NNG
544,두다,VV
544,인공,NNG
544,지능,NNG
544,법관,NNG
544,하다,VV
544,없다,VA
544,사건,NNG
544,성격,NNG
544,고려하다,VV
544,인공,NNG
544,지능,NNG
544,법관,NNG
544,도입,NNG
544,여부,NNG
544,입체,NNG
544,논의하다,VV
544,있다,VA
545,연구,NNG
545,생성,NNG
545,인공,NNG
545,지능,NNG
545,사용,NNG
545,경험,NNG
545,청소년,NNG
545,인공,NNG
545,지능,NNG
545,교육,NNG
545,인식,NNG
545,미치다,VV
545,영향,NNG
545,분석하다,VV
545,효과,NNG
545,인공,NNG
545,지능,NNG
545,교육,NNG
545,위하다,VV
545,시사점,NNG
545,도출하다,VV
545,목적,NNG
545,하다,VV
545,위하다,VV
545,청소년,NNG
545,대상,NNG
545,설문,NNG
545,조사,NNG
545,실시하다,VV
545,생성,NNG
545,인공,NNG
545,지능,NNG
545,사용,NNG
545,경험,NNG
545,인공,NNG
545,지능,NNG
545,인공,NNG
545,지능,NNG
545,교육,NNG
545,대하다,VV
545,인식,NNG
545,조사하다,VV
545,분석,NNG
545,결과,NNG
545,청소년,NNG
545,학업,NNG
545,지원,NNG
545,목적,NNG
545,생성,NNG
545,인공,NNG
545,지능,NNG
545,사용하다,VV
545,인공,NNG
545,지능,NNG
545,미래,NNG
545,사회,NNG
545,미치다,VV
545,영향,NNG
545,대하다,VV
545,크다,VA
545,관심,NNG
545,보이다,VV
545,생성,NNG
545,인공,NNG
545,지능,NNG
545,사용,NNG
545,경험,NNG
545,많다,VA
545,학생,NNG
545,인공,NNG
545,지능,NNG
545,대하다,VV
545,긍정,NNG
545,태도,NNG
545,가지다,VV
545,인공,NNG
545,지능,NNG
545,작동,NNG
545,원리,NNG
545,학습,NNG
545,원리,NNG
545,대하다,VV
545,교육,NNG
545,필요,NNG
545,강하다,VA
545,느끼다,VV
545,결과,NNG
545,인공,NNG
545,지능,NNG
545,교육,NNG
545,학생,NNG
545,실생활,NNG
545,경험,NNG
545,밀접,NNG
545,연계,NNG
545,때,NNG
545,효과,NNG
545,시사하다,VV
545,연구,NNG
545,인공,NNG
545,지능,NNG
545,대하다,VV
545,학생,NNG
545,경험,NNG
545,이해도,NNG
545,다르다,VA
545,학생,NNG
545,관심,NNG
545,요구,NNG
545,반영하다,VV
545,인공,NNG
545,지능,NNG
545,교육,NNG
545,학습,NNG
545,효과,NNG
545,높이다,VV
545,유효,NNG
545,점,NNG
545,제시하다,VV
546,연구,NNG
546,초등학생,NNG
546,인공,NNG
546,지능,NNG
546,리터,NNG
546,러시,NNG
546,향상,NNG
546,위하다,VV
546,인공,NNG
546,지능,NNG
546,이해,NNG
546,중심,NNG
546,프로그램,NNG
546,개발하다,VV
546,적용하다,VV
546,리터러시,NNG
546,대하다,VV
546,태도,NNG
546,미치다,VV
546,효과,NNG
546,탐색하다,VV
546,목적,NNG
546,하다,VV
546,위하다,VV
546,수업,NNG
546,설계,NNG
546,모형,NNG
546,따르다,VV
546,수업,NNG
546,프로그램,NNG
546,개발하다,VV
546,초등학교,NNG
546,학년,NNG
546,학급,NNG
546,학생,NNG
546,대상,NNG
546,동안,NNG
546,걸치다,VV
546,적용하다,VV
546,프로그램,NNG
546,적용,NNG
546,전,NNG
546,후에,NNP
546,리터러시,NNG
546,검사,NNG
546,대하다,VV
546,태도,NNG
546,검사,NNG
546,실시하다,VV
546,사후,NNG
546,학생,NNG
546,만족도,NNG
546,검사,NNG
546,실시하다,VV
546,결과,NNG
546,분석하다,VV
546,연구,NNG
546,결과,NNG
546,다음,NNG
546,같다,VA
546,프로그램,NNG
546,대하다,VV
546,참여,NNG
546,학생,NNG
546,만족도,NNG
546,척도,NNG
546,알아보다,VV
546,결과,NNG
546,흥미,NNG
546,평균,NNG
546,참여도,NNG
546,난이도,NNG
546,대하다,VV
546,인식,NNG
546,전체,NNG
546,만족도,NNG
546,평균,NNG
546,나타나다,VV
546,프로그램,NNG
546,학생,NNG
546,만족도,NNG
546,충족,NNG
546,확인하다,VV
546,리터러시,NNG
546,대하다,VV
546,프로그램,NNG
546,참여,NNG
546,사전,NNG
546,사후,NNG
546,차이,NNG
546,분석,NNG
546,결과,NNG
546,기초,NNG
546,지식,NNG
546,활용,NNG
546,능력,NNG
546,윤리,NNG
546,가치관,NNG
546,전체,NNG
546,리터러시,NNG
546,사전,NNG
546,비하다,VV
546,사후,NNG
546,평균값,NNG
546,통계,NNG
546,유의,NNG
546,증가하다,VV
546,수업,NNG
546,학생,NNG
546,대하다,VV
546,태도,NNG
546,사전,NNG
546,사후,NNG
546,차이,NNG
546,검사,NNG
546,결과,NNG
546,흥미,NNG
546,배려,NNG
546,소통,NNG
546,유용성,NNP
546,가치,NNG
546,인식,NNG
546,자아개념,NNP
546,자아효능감,NNP
546,이공,NNG
546,진로,NNG
546,선택,NNG
546,전체,NNG
546,대하다,VV
546,태도,NNG
546,수업,NNG
546,후,NNG
546,평균값,NNG
546,높다,VA
546,통계,NNG
546,유의하다,VV
546,연구,NNG
546,인공,NNG
546,지능,NNG
546,기술,NNG
546,발전,NNG
546,인하다,VV
546,사회,NNG
546,변화,NNG
546,따르다,VV
546,미래,NNG
546,인재,NNG
546,양성하다,VV
546,위하다,VV
546,연구,NNG
546,시도,NNG
546,다양,NNG
546,교육,NNG
546,노력,NNG
546,이어지다,VV
546,연구,NNG
546,교수,NNG
546,학습,NNG
546,준거,NNG
546,기반,NNG
546,하다,VV
546,인공,NNG
546,지능,NNG
546,이해,NNG
546,중심,NNG
546,프로그램,NNG
546,효과,NNG
546,검증,NNG
546,통하다,VV
546,초등,NNG
546,학교,NNG
546,현장,NNG
546,인공,NNG
546,지능,NNG
546,교육,NNG
546,활성,NNG
546,위하다,VV
546,기초,NNG
546,연구,NNG
546,점,NNG
546,의의,NNG
546,있다,VV
547,인공,NNG
547,지능,NNG
547,시대,NNG
547,들어서다,VV
547,따르다,VV
547,교원,NNG
547,디지털,NNG
547,리터,NNG
547,러시,NNG
547,중요,NNG
547,교사,NNG
547,양성,NNG
547,기관,NNG
547,인공,NNG
547,지능,NNG
547,컴퓨터,NNG
547,교육과,NNG
547,학생,NNG
547,가르치다,VV
547,추세,NNG
547,더불다,VV
547,인공,NNG
547,지능,NNG
547,교육,NNG
547,연구,NNG
547,인공,NNG
547,지능,NNG
547,기술,NNG
547,활용하다,VV
547,진로,NNG
547,지도하다,VV
547,활용하다,VV
547,있다,VA
547,연구,NNG
547,예비,NNG
547,교원,NNG
547,대상,NNG
547,인공,NNG
547,지능,NNG
547,선택,NNG
547,교양,NNG
547,수업,NNG
547,수행하다,VV
547,해당,NNG
547,교육,NNG
547,효과,NNG
547,확인하다,VV
547,위하다,VV
547,인공,NNG
547,지능,NNG
547,활용하다,VV
547,진로,NNG
547,지도,NNG
547,역량,NNG
547,변화,NNG
547,분석하다,VV
547,해당,NNG
547,수업,NNG
547,인공,NNG
547,지능,NNG
547,활용,NNG
547,이해,NNG
547,수업,NNG
547,이해하다,VV
547,있다,VA
547,설계하다,VV
547,학생,NNG
547,다양,NNG
547,수업,NNG
547,사례,NNG
547,체험하다,VV
547,수업,NNG
547,설계하다,VV
547,수업,NNG
547,자료,NNG
547,개발하다,VV
547,보다,VV
547,인공,NNG
547,지능,NNG
547,교육,NNG
547,참여하다,VV
547,학생,NNG
547,교육,NNG
547,전,NNG
547,비하다,VV
547,인공,NNG
547,지능,NNG
547,활용,NNG
547,진로,NNG
547,지도,NNG
547,역량,NNG
547,유의,NNG
547,향상,NNG
547,확인하다,VV
547,있다,VA
547,향후,NNG
547,연구,NNG
547,추가,NNG
547,변인,NNG
547,대하다,VV
547,영향,NNG
547,분석하다,VV
547,심층,NNG
547,연구,NNG
547,수행하다,VV
547,제안하다,VV
548,인공,NNG
548,지능,NNG
548,법,NNG
548,책임,NNG
548,지위,NNG
548,대하다,VV
548,논의,NNG
548,인공,NNG
548,지능,NNG
548,특성,NNG
548,고려하다,VV
548,대하다,VV
548,법,NNG
548,논의,NNG
548,필요,NNG
548,인공,NNG
548,지능,NNG
548,행위,NNG
548,발생하다,VV
548,결과,NNG
548,대하다,VV
548,책임,NNG
548,귀속,NNG
548,현재,NNG
548,법,NNG
548,규범,NNG
548,다루다,VV
548,대하다,VV
548,의문,NNG
548,제기,NNG
548,미래,NNG
548,인공,NNG
548,지능,NNG
548,발전하다,VV
548,법,NNG
548,책임,NNG
548,지위,NNG
548,대하다,VV
548,논의,NNG
548,중요,NNG
548,예상,NNG
548,인공,NNG
548,지능,NNG
548,책임,NNG
548,귀속,NNG
548,확인하다,VV
548,위하다,VV
548,주요,NNG
548,연구,NNG
548,방법,NNG
548,소개하다,VV
548,자연인,NNG
548,인공,NNG
548,지능,NNG
548,유사,NNG
548,판단,NNG
548,기준,NNG
548,사용,NNG
548,있다,VA
548,규범,NNG
548,표지,NNG
548,인격,NNG
548,법인,NNG
548,기준,NNG
548,자율,NNG
548,기준,NNG
548,있다,VV
548,유사,NNG
548,기반,NNG
548,하다,VV
548,유비추,NNG
548,연구,NNG
548,방법,NNG
548,통하다,VV
548,인공지능,NNP
548,자연인,NNG
548,동등,NNG
548,책임,NNG
548,부여하다,VV
548,인공지능,NNP
548,책임능력,NNP
548,관련하다,VV
548,인공,NNG
548,지능,NNG
548,대하다,VV
548,자유,NNG
548,의지,NNG
548,전제,NNG
548,하다,VV
548,책임,NNG
548,능력,NNG
548,인정하다,VV
548,인공,NNG
548,지능,NNG
548,형벌,NNG
548,능력,NNG
548,관련하다,VV
548,형벌,NNG
548,목적,NNG
548,관점,NNG
548,예방,NNG
548,효과,NNG
548,투명,NNG
548,형벌,NNG
548,정형,NNG
548,문제,NNG
548,형벌,NNG
548,감수성,NNG
548,형벌,NNG
548,수용,NNG
548,문제,NNG
548,형벌,NNG
548,부과,NNG
548,절차,NNG
548,부재,NNG
548,인하다,VV
548,형벌,NNG
548,능력,NNG
548,인정하다,VV
548,현재,NNG
548,인공,NNG
548,지능,NNG
548,법,NNG
548,인격,NNG
548,부여하다,VV
548,형법,NNG
548,주체,NNG
548,논의하다,VV
548,시점,NNG
548,형사,NNG
548,사법,NNG
548,인공,NNG
548,지능,NNG
548,도구,NNG
548,활용하다,VV
548,대하다,VV
548,논의하다,VV
548,시점,NNG
548,생각하다,VV
548,대신,NNG
548,인공,NNG
548,지능,NNG
548,위험,NNG
548,원,NNG
548,보다,VV
548,인하다,VV
548,위험,NNG
548,관리하다,VV
548,인공,NNG
548,지능,NNG
548,관리법,NNG
548,필요,NNG
548,인공,NNG
548,지능,NNG
548,대하다,VV
548,허용,NNG
548,위험,NNG
548,법리,NNG
548,적용하다,VV
548,특별법,NNG
548,필요,NNG
549,연구,NNG
549,조정,NNG
549,과정,NNG
549,인공,NNG
549,지능,NNG
549,같다,VA
549,자연어 처리,NNP
549,모델,NNG
549,활용,NNG
549,가능,NNG
549,분석하다,VV
549,조정,NNG
549,갈등,NNG
549,당사자,NNG
549,상호,NNG
549,합의,NNG
549,도달하다,VV
549,절차,NNG
549,조정자,NNG
549,중립,NNG
549,공정,NNG
549,중요,NNG
549,요소,NNG
549,맥락,NNG
549,인공,NNG
549,지능,NNG
549,대량,NNG
549,데이터,NNG
549,신속,NNG
549,분석하다,VV
549,객관,NNG
549,시각,NNG
549,해결책,NNG
549,제시하다,VV
549,있다,VA
549,잠재력,NNG
549,있다,VV
549,중립,NNG
549,유지하다,VV
549,시간,NNG
549,비용,NNG
549,절감하다,VV
549,효율,NNG
549,분쟁,NNG
549,해결,NNG
549,지원하다,VV
549,있다,VA
549,점,NNG
549,조정,NNG
549,절차,NNG
549,혁신,NNG
549,도구,NNG
549,주목,NNG
549,인공,NNG
549,지능,NNG
549,활용,NNG
549,한계점,NNG
549,존재하다,VV
549,인간,NNG
549,조정,NNG
549,인,NNG
549,갈등,NNG
549,당사자,NNG
549,대하다,VV
549,공감,NNG
549,능력,NNG
549,부족,NNG
549,당사자,NNG
549,신뢰,NNG
549,형성하다,VV
549,제약,NNG
549,되다,VV
549,있다,VA
549,학습,NNG
549,데이터,NNG
549,편향,NNG
549,개인,NNG
549,정보,NNG
549,보호,NNG
549,문제,NNG
549,기반,NNG
549,조정,NNG
549,공정,NNG
549,신뢰,NNG
549,저해하다,VV
549,있다,VA
549,도전,NNG
549,과제,NNG
549,꼽히다,VV
549,연구,NNG
549,도전,NNG
549,과제,NNG
549,해결하다,VV
549,방안,NNG
549,제시하다,VV
549,조정,NNG
549,과정,NNG
549,인간,NNG
549,조정,NNG
549,보완하다,VV
549,가능,NNG
549,열다,VV
549,있다,VA
549,논의하다,VV
549,통하다,VV
549,기반,NNG
549,조정,NNG
549,공정,NNG
549,효과,NNG
549,분쟁,NNG
549,해결,NNG
549,모델,NNG
549,자리,NNG
549,가능,NNG
549,제안하다,VV
551,산업,NNG
551,혁명,NNG
551,시대,NNG
551,핵심,NNG
551,기술,NNG
551,인공,NNG
551,지능,NNG
551,전,NNG
551,등장하다,VV
551,인공,NNG
551,지능,NNG
551,세계,NNG
551,주요,NNG
551,국가,NNG
551,핵심,NNG
551,기술,NNG
551,자리매김하다,VV
551,인공,NNG
551,지능,NNG
551,정하다,VV
551,답,NNG
551,찾다,VV
551,능력,NNG
551,인간,NNG
551,빠르다,VA
551,정확,NNG
551,인간,NNG
551,지,NNG
551,활동,NNG
551,노동,NNG
551,상당,NNG
551,부분,NNG
551,대체하다,VV
551,있다,VA
551,한편,NNG
551,인공,NNG
551,지능,NNG
551,요구,NNG
551,정확,NNG
551,신속,NNG
551,효율,NNG
551,인간,NNG
551,요구,NNG
551,인간,NNG
551,인간,NNG
551,가지다,VV
551,특성,NNG
551,유지하다,VV
551,인공,NNG
551,지능,NNG
551,바꾸다,VV
551,미래,NNG
551,사회,NNG
551,빠르다,VA
551,적응하다,VV
551,생존하다,VV
551,위하다,VV
551,인간,NNG
551,고유,NNG
551,지키다,VV
551,연구,NNG
551,다도,NNG
551,교육,NNG
551,통하다,VV
551,인공,NNG
551,지능,NNG
551,시대,NNG
551,인간,NNG
551,가치,NNG
551,높이다,VV
551,있다,VA
551,방안,NNG
551,살펴보다,VV
551,선조,NNG
551,차,NNG
551,생활,NNG
551,하다,VV
551,다도일미,NNG
551,다선일미,NNG
551,깨달음,NNG
551,자아,NNG
551,성찰,NNG
551,시간,NNG
551,가지다,VV
551,현대,NNG
551,사회,NNG
551,도,NNG
551,교육,NNG
551,통하다,VV
551,민족,NNG
551,정서,NNG
551,인성,NNG
551,덕목,NNG
551,핵심,NNG
551,역량,NNG
551,연계하다,VV
551,중요,NNG
551,교육,NNG
551,가치,NNG
551,제공하다,VV
551,있다,VA
551,인공,NNG
551,지능,NNG
551,시대,NNG
551,도덕,NNG
551,윤리,NNG
551,문제,NNG
551,사회,NNG
551,갈등,NNG
551,해결하다,VV
551,위하다,VV
551,도,NNG
551,교육,NNG
551,이용하다,VV
551,연구,NNG
551,앞,NNG
551,다가오다,VV
551,산업,NNG
551,혁명,NNG
551,시대,NNG
551,도,NNG
551,교육,NNG
551,관하다,VV
551,인식,NNG
551,개선,NNG
551,하다,VV
551,있다,VA
551,밀알,NNG
551,자료,NNG
551,되다,VV
551,기원하다,VV
552,목적,NNG
552,연구,NNG
552,목적,NNG
552,마이크로소프트,NNP
552,인공,NNG
552,지능,NNG
552,도구,NNG
552,활용하다,VV
552,인공,NNG
552,지능,NNG
552,캠프,NNG
552,프로그램,NNG
552,초등학생,NNG
552,인공,NNG
552,지능,NNG
552,기술,NNG
552,태도,NNG
552,데이터,NNG
552,리터,NNG
552,러시,NNG
552,역량,NNG
552,영향,NNG
552,미치다,VV
552,대하다,VV
552,분석하다,VV
552,방법,NNG
552,인공,NNG
552,지능,NNG
552,캠프,NNG
552,프로그램,NNG
552,개발하다,VV
552,캠프,NNG
552,효과,NNG
552,검증하다,VV
552,위하다,VV
552,인공지능,NNP
552,캠프,NNG
552,프로그램,NNG
552,참여하다,VV
552,경기도,NNP
552,초등학교,NNG
552,학년,NNG
552,학생,NNG
552,대상,NNG
552,인공,NNG
552,지능,NNG
552,기술,NNG
552,태도,NNG
552,데이터,NNG
552,리터,NNG
552,러시,NNG
552,역량,NNG
552,대하다,VV
552,사전,NNG
552,사후,NNG
552,검사,NNG
552,실시하다,VV
552,수집,NNG
552,자료,NNG
552,통계,NNG
552,분석,NNG
552,프로그램,NNG
552,이용하다,VV
552,대응,NNG
552,표본,NNG
552,검정,NNG
552,실시하다,VV
552,결과,NNG
552,인공,NNG
552,지능,NNG
552,캠프,NNG
552,프로그램,NNG
552,참여하다,VV
552,학생,NNG
552,인공,NNG
552,지능,NNG
552,기술,NNG
552,태도,NNG
552,긍정,NNG
552,영향,NNG
552,미치다,VV
552,알다,VV
552,있다,VA
552,인공,NNG
552,지능,NNG
552,기술,NNG
552,관련,NNG
552,직업,NNG
552,포부,NNG
552,흥미,NNG
552,향상,NNG
552,나타나다,VV
552,학생,NNG
552,인공,NNG
552,지능,NNG
552,기술,NNG
552,중요,NNG
552,사회,NNG
552,변화,NNG
552,대하다,VV
552,긍정,NNG
552,인식,NNG
552,정도,NNG
552,향상,NNG
552,일부,NNG
552,학생,NNG
552,인공,NNG
552,지능,NNG
552,기술,NNG
552,습득하다,VV
552,위하다,VV
552,어려움,NNG
552,대하다,VV
552,의식,NNG
552,가지다,VV
552,결과,NNG
552,캠프,NNG
552,프로그램,NNG
552,학생,NNG
552,관심,NNG
552,태도,NNG
552,긍정,NNG
552,방향,NNG
552,변화,NNG
552,일부,NNG
552,기여하다,VV
552,시사하다,VV
552,초등학생,NNG
552,인공,NNG
552,지능,NNG
552,캠프,NNG
552,프로그램,NNG
552,수행하다,VV
552,후,NNG
552,데이터,NNG
552,이해,NNG
552,데이터,NNG
552,해석,NNG
552,평가,NNG
552,데이터,NNG
552,관리,NNG
552,데이터,NNG
552,활용,NNG
552,영역,NNG
552,성과,NNG
552,향상,NNG
552,캠프,NNG
552,프로그램,NNG
552,초등학생,NNG
552,데이터,NNG
552,리터러시,NNG
552,역량,NNG
552,향상,NNG
552,긍정,NNG
552,영향,NNG
552,미치다,VV
552,시사하다,VV
552,결론,NNG
552,향후,NNG
552,인공,NNG
552,지능,NNG
552,캠프,NNG
552,달다,VA
552,발성,NNG
552,캠프,NNG
552,학기,NNG
552,교육,NNG
552,과정,NNG
552,연계하다,VV
552,교과,NNG
552,영역,NNG
552,인공,NNG
552,지능,NNG
552,교육,NNG
552,내용,NNG
552,융합하다,VV
552,가르치다,VV
552,있다,VA
552,여기다,VV
552,교육,NNG
552,전략,NNG
552,위하다,VV
552,단계,NNG
552,장기,NNG
552,계획,NNG
552,수립,NNG
552,필요,NNG
553,챗,NNP
553,필두,NNG
553,하다,VV
553,디지털,NNG
553,정치,NNG
553,경제,NNG
553,사회,NNG
553,문화,NNG
553,영역,NNG
553,혁신,NNG
553,변화,NNG
553,촉발하다,VV
553,디지털,NNG
553,심화,NNG
553,시대,NNG
553,디지털,NNG
553,혁신,NNG
553,인류,NNG
553,무한,NNG
553,가능,NNG
553,혜택,NNG
553,가지다,VV
553,인공,NNG
553,지능,NNG
553,법,NNG
553,인격,NNG
553,불법,NNG
553,행위,NNG
553,책임,NNG
553,일자리,NNG
553,변화,NNG
553,생성,NNG
553,물의,NNG
553,저작권,NNG
553,과거,NNG
553,없다,VA
553,다양,NNG
553,쟁점,NNG
553,유발하다,VV
553,쟁점,NNG
553,이해,NNG
553,관계,NNG
553,다양,NNG
553,규범,NNG
553,체계,NNG
553,부재하다,VV
553,해소,NNG
553,특성,NNG
553,있다,VV
553,규범,NNG
553,체계,NNG
553,정립,NNG
553,통하다,VV
553,사회,NNG
553,수용,NNG
553,제고,NNG
553,필요,NNG
553,상황,NNG
553,글,NNG
553,실질,NNG
553,디지털,NNG
553,질서,NNG
553,규범,NNG
553,체계,NNG
553,정립,NNG
553,위하다,VV
553,전제,NNG
553,쟁점,NNG
553,인공지능,NNP
553,법,NNG
553,인격,NNG
553,불법,NNG
553,행위,NNG
553,책임,NNG
553,인공,NNG
553,지능,NNG
553,공정,NNG
553,윤리,NNG
553,원칙,NNG
553,평등,NNG
553,원칙,NNG
553,인공,NNG
553,지능,NNG
553,재판,NNG
553,인공,NNG
553,지능,NNG
553,일자리,NNG
553,인공,NNG
553,지능,NNG
553,저작,NNG
553,검토,NNG
553,헌법,NNG
553,행정법,NNG
553,검토,NNG
553,통하다,VV
553,인공,NNG
553,지능,NNG
553,대하다,VV
553,규범,NNG
553,대응,NNG
553,하다,VV
553,규범,NNG
553,대응,NNG
553,있다,VV
553,명심하다,VV
553,점,NNG
553,인공,NNG
553,지능,NNG
553,헌법,NNG
553,기본권,NNP
553,우선하다,VV
553,없다,VA
553,국가,NNG
553,과학,NNG
553,기술,NNG
553,관계,NNG
553,관하다,VV
553,헌법,NNG
553,국가,NNG
553,과학,NNG
553,기술,NNG
553,혁신,NNG
553,정보,NNG
553,인력,NNG
553,개발,NNG
553,통하다,VV
553,국민,NNG
553,경제,NNG
553,발전,NNG
553,노력하다,VV
553,저작자,NNG
553,발명가,NNG
553,과학,NNG
553,기술자,NNG
553,권리,NNG
553,법률,NNG
553,보호하다,VV
553,규정하다,VV
553,국가,NNG
553,과학,NNG
553,기술,NNG
553,진흥,NNG
553,위하다,VV
553,적극,NNG
553,계획하다,VV
553,형성하다,VV
553,일정,NNG
553,방향,NNG
553,이끌다,VV
553,헌법,NNG
553,선언하다,VV
553,이러하다,VA
553,헌법,NNG
553,규정,NNG
553,관련,NNG
553,때,NNG
553,과학,NNG
553,기술,NNG
553,정책,NNG
553,수립,NNG
553,이행,NNG
553,민주,NNP
553,복지,NNG
553,국가,NNG
553,대한민국,NNP
553,주어지다,VV
553,중대,NNG
553,의무,NNG
553,보다,VV
553,있다,VA
553,민간,NNG
553,자율,NNG
553,별개,NNG
553,인공,NNG
553,지능,NNG
553,영향,NNG
553,국민,NNG
553,안전,NNG
553,기본,NNG
553,보호,NNG
553,위하다,VV
553,인공,NNG
553,지능,NNG
553,기본법,NNG
553,마련하다,VV
553,촉구하다,VV
554,인공,NNG
554,지능,NNG
554,이야기하다,VV
554,때,NNG
554,딜레마,NNG
